SRR2033958,2015-08-02 10:53:08,2015-05-20 11:41:34,15625259,1500024864,0,96,1129,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033958/SRR2033958.1,SRX1034182,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941683,SAMN03702821,simple,81972,Arabidopsis lyrata subsp. lyrata,GSM1692585,,,,,,,no,,,,,GEO,SRA269101,,public,BE18D24369D550F2B57E5DBC829BF54F,18C6D07AC0A4EDBF79DBD6A4E7C0312E

SRR2033959,2015-08-02 10:53:08,2015-05-20 11:47:37,39933397,3833606112,0,96,2579,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033959/SRR2033959.1,SRX1034183,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941682,SAMN03702822,simple,81972,Arabidopsis lyrata subsp. lyrata,GSM1692586,,,,,,,no,,,,,GEO,SRA269101,,public,33813971C5B75C9E4C0829473AF42792,9BBAB01A9CA28262542F64B1B37341F8

SRR1657470,2015-10-13 09:57:14,2014-11-19 15:32:25,16959886,847994300,0,50,560,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1657470/SRR1657470.1,SRX763945,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050051,PRJNA267853,2,267853,SRS748319,SAMN03201437,simple,59689,Arabidopsis lyrata,GSM1550351,,,,,,,no,,,,,GEO,SRA203365,,public,FE623E5CE303410CA6A18918BB5016F9,F7171AFFBA598A0ECC5ADCCACA8AB956

SRR1657471,2015-10-13 09:57:14,2014-11-19 15:31:43,14187778,709388900,0,50,468,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1657471/SRR1657471.1,SRX763946,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050051,PRJNA267853,2,267853,SRS748318,SAMN03201439,simple,59689,Arabidopsis lyrata,GSM1550352,,,,,,,no,,,,,GEO,SRA203365,,public,BA5D230E4E167F5AC141D19D6531D445,D7645B91FF62A0BF7FAA3351A6483641

SRR1657472,2015-10-13 09:57:14,2014-11-19 15:31:49,14134623,706731150,0,50,468,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR1657472/SRR1657472.1,SRX763947,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050051,PRJNA267853,2,267853,SRS748321,SAMN03201443,simple,59689,Arabidopsis lyrata,GSM1550353,,,,,,,no,,,,,GEO,SRA203365,,public,DD3C9436B7FD3E7807E038DFAAE2A5FA,D084A014CF99DD819549F54916847E75

SRR1162940,2015-02-04 02:20:52,2014-02-06 11:25:00,17342335,1734233500,0,100,1067,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR1162940/SRR1162940.1,SRX466007,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP036730,PRJNA237509,,237509,SRS553826,SAMN02630000,simple,59689,Arabidopsis lyrata,GSM1322890,,,,,,,no,,,,,GEO,SRA137285,,public,CC259009B7E1DB0CAAF2E2CE0C1071AC,15DDD50F3C264532C6C521E8EE336613

SRR514997,2012-06-20 13:31:28,2012-06-20 13:30:48,12235200,734112000,0,60,494,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR514997/SRR514997.1,SRX076018,GSM736442: At_mRNASeq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP007110,PRJNA141211,2,141211,SRS211859,SAMN00626994,simple,3702,Arabidopsis thaliana,GSM736442,,,,,,,no,,,,,GEO,SRA037856,,public,CF431BE1B63EE76DA9FF13A9C9E6BB25,AE7FA9F93F17EB988DA56E4BC1C69D49
SRR514998,2012-06-20 14:48:12,2012-06-20 14:48:03,16824857,1699310557,0,101,1131,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR514998/SRR514998.1,SRX076018,GSM736442: At_mRNASeq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP007110,PRJNA141211,2,141211,SRS211859,SAMN00626994,simple,3702,Arabidopsis thaliana,GSM736442,,,,,,,no,,,,,GEO,SRA037856,,public,D379687427FD924FAB395A7470E4B1AF,448D74AFC9836234318ADF656D07AF25
SRR514999,2012-06-20 13:36:13,2012-06-20 13:36:07,16282910,1644573910,0,101,1095,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR514999/SRR514999.1,SRX076018,GSM736442: At_mRNASeq,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP007110,PRJNA141211,2,141211,SRS211859,SAMN00626994,simple,3702,Arabidopsis thaliana,GSM736442,,,,,,,no,,,,,GEO,SRA037856,,public,EA409FA52DC8AC722B9ABEA26A4D533C,B7B6F6D5D2EE3DD5A3E12B1CFF235D9E

SRR7442243,2018-11-09 16:00:38,2018-06-27 13:06:59,18396816,4599204000,18396816,250,1945,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR7442243/SRR7442243.1,SRX4312843,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151453,PRJNA478206,3,478206,SRS3471868,SAMN09501224,simple,3702,Arabidopsis thaliana,GSM3228269,,,,,,,no,,,,,GEO,SRA729659,,public,6515A4D7C7F74E35F611565475164570,679ED99E36F5E84D1E8A69CB98D7FE75

SRR7442244,2018-11-09 16:00:38,2018-06-27 13:08:14,18365114,4591278500,18365114,250,1881,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7442244/SRR7442244.1,SRX4312844,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151453,PRJNA478206,3,478206,SRS3471869,SAMN09501222,simple,3702,Arabidopsis thaliana,GSM3228270,,,,,,,no,,,,,GEO,SRA729659,,public,3853D5FA096AD2A3B67E8960AE8D83D1,9B751E0B19148691CE80F05824154BEC

SRR7442245,2018-11-09 16:00:38,2018-06-27 13:07:23,17333052,4333263000,17333052,250,1778,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7442245/SRR7442245.1,SRX4312845,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151453,PRJNA478206,3,478206,SRS3471871,SAMN09501221,simple,3702,Arabidopsis thaliana,GSM3228272,,,,,,,no,,,,,GEO,SRA729659,,public,956A455D27008047B67331969CA8E4E0,204ADB6F7D8AB2799D3B7714001DF37C

SRR7442246,2018-11-09 16:00:38,2018-06-27 13:09:59,18220207,4555051750,18220207,250,1858,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR7442246/SRR7442246.1,SRX4312846,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151453,PRJNA478206,3,478206,SRS3471870,SAMN09501219,simple,3702,Arabidopsis thaliana,GSM3228273,,,,,,,no,,,,,GEO,SRA729659,,public,645DBD175412047EC15FF342056A4846,36B0C2DCA539FF8C7BD0152A1E95FE9D

SRR2136676,2017-07-18 16:36:05,2015-07-31 09:20:22,64226408,3211320400,0,50,2067,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2136676/SRR2136676.1,SRX1126046,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061868,PRJNA291563,,291563,SRS1017981,SAMN03945534,simple,3702,Arabidopsis thaliana,GSM1838953,,,,,,,no,,,,,GEO,SRA281191,,public,6E79FFCE52433CC95376DAD446A31CAC,393B1DEFCB9F67BBA46A2363761B6417

SRR2136677,2017-07-18 16:36:05,2015-07-31 09:09:33,42999910,2149995500,0,50,1338,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2136677/SRR2136677.1,SRX1126047,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061868,PRJNA291563,,291563,SRS1017980,SAMN03945535,simple,3702,Arabidopsis thaliana,GSM1838954,,,,,,,no,,,,,GEO,SRA281191,,public,04819C5CCBA0A3BEE95F46AEDC1B1C46,2E1E312D395A6A4CDEDFF07F3DAADBD1

SRR2136678,2017-07-18 16:36:05,2015-07-31 09:11:57,41428814,2071440700,0,50,1312,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2136678/SRR2136678.1,SRX1126048,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061868,PRJNA291563,,291563,SRS1017979,SAMN03945536,simple,3702,Arabidopsis thaliana,GSM1838955,,,,,,,no,,,,,GEO,SRA281191,,public,FF0E88F1C4261D74004BECB92D463E70,3013DA7AA3D2EC0A3BBA2A59B48C60E9

SRR2039793,2015-08-02 10:53:04,2015-05-26 13:08:48,21213873,2142601173,0,101,1546,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2039793/SRR2039793.1,SRX1038185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058710,PRJNA284922,2,284922,SRS945347,SAMN03734507,simple,3702,Arabidopsis thaliana,GSM1695576,,,,,,,no,,,,,GEO,SRA269936,,public,AA38DB038934D9F6BB785381CF647243,6A73D888A39ADA91CD63F3D1BD6A9DBF

SRR2039794,2015-08-02 10:53:04,2015-05-26 13:06:30,16802872,1697090072,0,101,1220,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2039794/SRR2039794.1,SRX1038186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058710,PRJNA284922,2,284922,SRS945344,SAMN03734508,simple,3702,Arabidopsis thaliana,GSM1695577,,,,,,,no,,,,,GEO,SRA269936,,public,C51C74DA406E927BC20E9D6639BF50AF,97CC91507EB6691997BA66CF7B6BF7A0

SRR2033948,2015-08-02 10:53:08,2015-05-20 11:40:35,9204014,883585344,0,96,660,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033948/SRR2033948.1,SRX1034172,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941693,SAMN03702811,simple,3702,Arabidopsis thaliana,GSM1692575,,,,,,,no,,,,,GEO,SRA269101,,public,A3088866750CB491A0786C91CF0A0C44,2D21C2F0CACF412EF845047194B4EF5E

SRR2033949,2015-08-02 10:53:08,2015-05-20 11:46:44,40051762,3844969152,0,96,2579,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033949/SRR2033949.1,SRX1034173,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941692,SAMN03702812,simple,3702,Arabidopsis thaliana,GSM1692576,,,,,,,no,,,,,GEO,SRA269101,,public,AD0BB58F25A69E05D933E26685CCB3B5,557EB6AC15B18041F4C67B1155A72C6F

SRR2033950,2015-08-02 10:53:08,2015-05-20 11:41:53,15217465,1460876640,0,96,1080,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033950/SRR2033950.1,SRX1034174,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941691,SAMN03702813,simple,3702,Arabidopsis thaliana,GSM1692577,,,,,,,no,,,,,GEO,SRA269101,,public,04972BDC3D004089CBF7D9BFB0355AEB,19BDEF51275A1E7C5D874410BE06A7E0

SRR2033951,2015-08-02 10:53:08,2015-05-20 11:57:23,58451693,5611362528,0,96,3586,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033951/SRR2033951.1,SRX1034175,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941690,SAMN03702814,simple,3702,Arabidopsis thaliana,GSM1692578,,,,,,,no,,,,,GEO,SRA269101,,public,1657FE4C3593212E80FC30756884C6E3,B6F2793A1FFBF77D291499DF25706F25

SRR2033952,2015-08-02 10:53:08,2015-05-20 11:41:34,14346675,1377280800,0,96,1035,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033952/SRR2033952.1,SRX1034176,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941689,SAMN03702815,simple,3702,Arabidopsis thaliana,GSM1692579,,,,,,,no,,,,,GEO,SRA269101,,public,E281C18B66963A18BD6C9DDB9DAF7A27,424C73D59604BADD1B20381B01990628

SRR2033953,2015-08-02 10:53:08,2015-05-20 11:41:10,15065572,1446294912,0,96,1086,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2033953/SRR2033953.1,SRX1034177,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058527,PRJNA284487,2,284487,SRS941688,SAMN03702816,simple,3702,Arabidopsis thaliana,GSM1692580,,,,,,,no,,,,,GEO,SRA269101,,public,344EAB9ADE0345844081C9AAC711C7FF,3785B8E96AFAFA8BD73FACA6ED6A8961

SRR7406460,2019-04-19 11:22:14,2018-06-21 19:18:26,45542220,9068043499,45542220,199,5610,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7406460/SRR7406460.1,SRX4278032,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151039,PRJNA477336,3,477336,SRS3444109,SAMN09466653,simple,3702,Arabidopsis thaliana,GSM3209218,,,,,,,no,,,,,GEO,SRA726163,,public,32CCD7D20DC72EAF3F114318E2FAB666,EB6F72421CBAAE1B653FA42F2E694C53

SRR7406461,2019-04-19 11:22:14,2018-06-21 19:02:52,48165370,9601970217,48165370,199,5977,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-16/SRR7406461/SRR7406461.1,SRX4278033,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151039,PRJNA477336,3,477336,SRS3444110,SAMN09466652,simple,3702,Arabidopsis thaliana,GSM3209219,,,,,,,no,,,,,GEO,SRA726163,,public,5237F0EE7B6C7EC70FDA097C4A38F934,FF81561AC4337918809ACE060C585AFC

SRR7406462,2019-04-19 11:22:14,2018-06-21 19:15:50,42134256,8389724950,42134256,199,5208,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR7406462/SRR7406462.1,SRX4278034,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP151039,PRJNA477336,3,477336,SRS3444111,SAMN09466651,simple,3702,Arabidopsis thaliana,GSM3209220,,,,,,,no,,,,,GEO,SRA726163,,public,68AAEA89B941CE834498127403449CF7,49410DACA16718EAE8894273B51D762B

SRR6320469,2017-11-23 22:00:36,2017-11-23 21:55:46,5879356,1763806800,5879356,300,640,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6320469/SRR6320469.1,SRX3420422,At_cauline_leaf_RNA-seq_1:PH109:RNA-seq:paired:HiSeqXTen,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP102870,PRJNA381300,,381300,SRS2712287,SAMN08095275,simple,3702,Arabidopsis thaliana,At_cauline_leaf_RNA-seq_1,,,,,,,no,,,,,THE CHINESE UNIVERSITY OF HONGKONG,SRA633660,,public,62AC215FB51809B311B3F5F3C5A1DCE8,08CD073BB9C047C11FD0F62622C16A03

SRR6320474,2017-11-23 22:01:12,2017-11-23 21:56:56,6243295,1872988500,6243295,300,679,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR6320474/SRR6320474.1,SRX3420417,At_carpel_RNA-seq_1:PH109:RNA-seq:paired:HiSeqXTen,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP102870,PRJNA381300,,381300,SRS2712283,SAMN08095276,simple,3702,Arabidopsis thaliana,At_carpel_RNA-seq_1,,,,,,,no,,,,,THE CHINESE UNIVERSITY OF HONGKONG,SRA633660,,public,F26273B64E2F59D54FF9D50CAF03AB85,A4F4FED82E23C767F5AFB66E227CA4DB

SRR643405,2015-07-22 17:03:27,2015-11-22 15:23:59,6059222,296901878,0,49,180,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR643405/SRR643405.2,SRX213690,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017725,PRJNA185137,2,185137,SRS382811,SAMN01881836,simple,3712,Brassica oleracea,GSM1059162,,,,,,,no,,,,,GEO,SRA063826,,public,5BF994B7144EC8C20EA1A740CD0BFD31,FD2AB2C75BD55FB7CACB66AA0CAE89B4

SRR3928459,2019-07-14 10:54:37,2016-07-18 08:40:50,57918018,11583603600,57918018,200,7708,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3928459/SRR3928459.1,SRX1958165,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078790,PRJNA329471,,329471,SRS1568622,SAMN05413116,simple,3712,Brassica oleracea,GSM2236439,,,,,,,no,,,,,GEO,SRA441409,,public,98E7476A0972AF4BA8C5DBC54469EAB8,CA21AB849C2537A16329D5D900C8F742

SRR3928460,2019-07-14 10:54:37,2016-07-18 08:23:28,71776687,14355337400,71776687,200,9343,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3928460/SRR3928460.1,SRX1958166,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078790,PRJNA329471,,329471,SRS1568623,SAMN05413117,simple,3712,Brassica oleracea,GSM2236440,,,,,,,no,,,,,GEO,SRA441409,,public,6B3336718B2E3330962EDDA154128112,372231DDEF2D3F147B85C40E818A8A8E

SRR3928461,2019-07-14 10:54:37,2016-07-18 08:41:17,95239158,19047831600,95239158,200,12379,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3928461/SRR3928461.1,SRX1958167,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP078790,PRJNA329471,,329471,SRS1568624,SAMN05413118,simple,3712,Brassica oleracea,GSM2236441,,,,,,,no,,,,,GEO,SRA441409,,public,595CE8087C16348A841A1906E3B96220,5945331702C6AC2B2292DAC03F28BD65

SRR630924,2015-07-22 17:03:24,2015-11-24 04:57:17,21301501,3834270180,21301501,180,2146,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR630924/SRR630924.2,SRX209693,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP017530,PRJNA183713,2,183713,SRS379450,SAMN01831065,simple,3712,Brassica oleracea,GSM1052960,,,,,,,no,,,,,GEO,SRA062822,,public,864B2E6DBEFFC743EFEAA221238E2E06,532061E64E7DD511D97D639317EA4ACF

SRR8980847,2019-07-28 11:49:35,2019-04-27 18:07:50,92735050,27397038824,92735050,295,8294,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8980847/SRR8980847.1,SRX5760145,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP194026,PRJNA540072,3,540072,SRS4695204,SAMN11520692,simple,3716,Brassica oleracea var. capitata,GSM3737789,,,,,,,no,,,,,GEO,SRA880202,,public,922FFC26C63C81C972F089A6AE3122BC,6690DB58CDFCDAFD49897CCAEA4BAC44

SRR8980848,2019-07-28 11:49:35,2019-04-27 18:21:26,90337420,26773932704,90337420,296,8139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8980848/SRR8980848.1,SRX5760146,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP194026,PRJNA540072,3,540072,SRS4695205,SAMN11520697,simple,3716,Brassica oleracea var. capitata,GSM3737790,,,,,,,no,,,,,GEO,SRA880202,,public,B2C66277292A5500B2D1AC3B10B1964F,EB64B6AE2FC495155BCED5FC6B424D83

SRR8980849,2019-07-28 11:49:35,2019-04-27 18:11:12,91181364,27030780160,91181364,296,7982,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR8980849/SRR8980849.1,SRX5760147,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP194026,PRJNA540072,3,540072,SRS4695206,SAMN11520696,simple,3716,Brassica oleracea var. capitata,GSM3737791,,,,,,,no,,,,,GEO,SRA880202,,public,4A4E9A686B6085B84CE8BE30A5D7862B,8BCC72B7F7D2807311F01AFDECBCADA4

SRR1049401,2014-03-18 07:05:55,2013-12-16 20:56:47,7452864,3741337728,7452864,502,2147,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1049401/SRR1049401.1,SRX391679,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP034015,PRJNA231628,2,231628,SRS514909,SAMN02443791,simple,36774,Brassica oleracea var. italica,GSM1289112,,,,,,,no,,,,,GEO,SRA116540,,public,634501D080E3DD4C8312846409205259,68B93E310C85252AD2357227E1C33BD8

SRR1049402,2014-03-18 07:05:55,2013-12-16 20:58:48,9205040,4620930080,9205040,502,2557,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR1049402/SRR1049402.1,SRX391680,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP034015,PRJNA231628,2,231628,SRS514910,SAMN02443788,simple,36774,Brassica oleracea var. italica,GSM1289113,,,,,,,no,,,,,GEO,SRA116540,,public,7BB96BF5A4395C263046865FB4374CB7,1DEFAC53FEA503F0251B43BBF08068BC

